token,label,sentence_id
with,O,0
18,O,0
tall,O,0
stand,O,0
pauashell,O,0
inlay,O,0
art,O,0
deco,O,0
48,O,0
marble,O,0
round,O,0
dining,O,0
table,O,0
500,O,0
each,O,0
8,O,0
30753,O,0
41,O,0
53765,O,0
10,O,0
45,O,0
69142,O,0
lapis,O,0
floral,O,0
inlay,O,0
arts,O,0
restaurant,O,0
decor,O,0
e1053,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
72,O,0
03524,O,0
7,O,0
20352,O,0
79,O,0
23876,O,0
total,O,0
72,O,0
03524,O,0
7,O,0
20352,O,0
79,O,0
23876,O,0
top,O,0
invoice,O,0
no:,O,0
62842838,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
08/27/2019,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
carson,O,0
holder,O,0
and,O,0
roberts,O,0
hill-garcia,O,0
67556,O,0
daniel,O,0
ridges,O,0
35461,O,0
schultz,O,0
avenue,O,0
suite,O,0
696,O,0
port,O,0
elijah,O,0
ar,O,0
57834,O,0
east,O,0
ashleyborough,O,0
nm,O,0
61290,O,0
tax,O,0
id:,O,0
901-80-9513,O,0
tax,O,0
id:,O,0
931-99-2197,O,0
iban:,O,0
gb36rnrn73786804676913,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
60,O,0
inches,O,0
marble,O,0
dinning,O,0
table,O,0
300,O,0
each,O,0
5,O,0
75600,O,0
17,O,0
26800,O,0
10,O,0
18,O,0
99480,O,0
top,O,0
inlay,O,0
work,O,0
lawn,O,0
table,O,0
with,O,0
multi,O,0
color,O,0
stones,O,0
2,O,0
18,O,0
handmade,O,0
white,O,0
table,O,0
300,O,0
each,O,0
52000,O,0
1,O,0
56000,O,0
10,O,0
1,O,0
71600,O,0
chess,O,0
coffee,O,0
table,O,0
inlay,O,0
mosaic,O,0
art,O,0
christmas,O,0
gift,O,0
arts,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
18,O,0
82800,O,0
1,O,0
88280,O,0
20,O,0
71080,O,0
total,O,0
18,O,0
82800,O,0
1,O,0
88280,O,0
20,O,0
71080,O,0
invoice,O,0
no:,O,0
30642722,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
10/06/2015,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
james,O,0
llc,O,0
peterson,O,0
inc,O,0
178,O,0
jessica,O,0
locks,O,0
apt:,O,0
941,O,0
666,O,0
katherine,O,0
throughway,O,0
south,O,0
clayton,O,0
in,O,0
24825,O,0
graytown,O,0
vt,O,0
38858,O,0
tax,O,0
id:,O,0
952-79-2058,O,0
tax,O,0
id:,O,0
985-92-4916,O,0
iban:,O,0
gbz3blwv09884363211588,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
sperry,O,0
top,O,0
sider,O,0
billfish,O,0
boys,O,0
300,O,0
each,O,0
099,O,0
297,O,0
10,O,0
327,O,0
us,O,0
size,O,0
3w,O,0
youth,O,0
childrens,O,0
shoes,O,0
2,O,0
nike,O,0
air,O,0
precision,O,0
high-top,O,0
500,O,0
each,O,0
499,O,0
2495,O,0
10,O,0
2745,O,0
basketball,O,0
white/black,O,0
shoes,O,0
boys,O,0
size,O,0
7.5,O,0
3,O,0
joma,O,0
boys,O,0
youth,O,0
gol-102,O,0
100,O,0
each,O,0
1999,O,0
1999,O,0
10,O,0
2199,O,0
soccer,O,0
cleats,O,0
shoes,O,0
size,O,0
5.5,O,0
white,O,0
red,O,0
futbol,O,0
new,O,0
plae,O,0
sam,O,0
2.0,O,0
shoes,O,0
sandals,O,0
200,O,0
each,O,0
1500,O,0
3000,O,0
10,O,0
3300,O,0
breathable,O,0
summer,O,0
strap,O,0
navy,O,0
blue,O,0
size,O,0
12,O,0
kid,O,0
5,O,0
hot,O,0
cosb748,O,0
mandalorian,O,0
100,O,0
each,O,0
3289,O,0
3289,O,0
10,O,0
3618,O,0
the,O,0
child,O,0
cosbaby,O,0
mini,O,0
figure,O,0
model,O,0
collection,O,0
lotto,O,0
youth,O,0
boys,O,0
fuerzapura,O,0
300,O,0
each,O,0
1999,O,0
5997,O,0
10,O,0
6597,O,0
lsoo,O,0
jr,O,0
soccer,O,0
cleats,O,0
size,O,0
1.5,O,0
black,O,0
yellow,O,0
n1385,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
17077,O,0
1708,O,0
18785,O,0
total,O,0
17077,O,0
1708,O,0
18785,O,0
toys,O,0
invoice,O,0
no:,O,0
23894332,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
06/16/2015,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
hill-perez,O,0
mora-manning,O,0
51592,O,0
day,O,0
street,O,0
suite,O,0
168,O,0
psc,O,0
8456,O,0
box,O,0
7614,O,0
new,O,0
michaelbury,O,0
ia,O,0
86887,O,0
apo,O,0
ae,O,0
04945,O,0
tax,O,0
id:,O,0
973-71-5376,O,0
tax,O,0
id:,O,0
923-97-7736,O,0
iban:,O,0
gb9ovoab45407915575922,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
15xl5,O,0
white,O,0
marble,O,0
chess,O,0
100,O,0
each,O,0
60000,O,0
60000,O,0
10,O,0
66000,O,0
top,O,0
table,O,0
carnelian,O,0
inlay,O,0
art,O,0
black,O,0
friday,O,0
gift,O,0
deco,O,0
2,O,0
12,O,0
white,O,0
marble,O,0
coffee,O,0
table,O,0
300,O,0
each,O,0
29573,O,0
88719,O,0
10,O,0
97591,O,0
top,O,0
lapis,O,0
turquoise,O,0
floral,O,0
home,O,0
decors,O,0
w538,O,0
3,O,0
4x2,O,0
marble,O,0
dining,O,0
table,O,0
200,O,0
each,O,0
1,O,0
84010,O,0
3,O,0
68020,O,0
10,O,0
4,O,0
04822,O,0
pietra,O,0
dura,O,0
birds,O,0
inlay,O,0
art,O,0
furniture,O,0
decors,O,0
b444,O,0
24x24,O,0
marble,O,0
black,O,0
top,O,0
200,O,0
each,O,0
1,O,0
15000,O,0
2,O,0
30000,O,0
10,O,0
2,O,0
53000,O,0
coffee,O,0
table,O,0
inlaid,O,0
floral,O,0
art,O,0
christmas,O,0
gift,O,0
home,O,0
deco,O,0
5,O,0
52x26,O,0
white,O,0
marble,O,0
top,O,0
200,O,0
each,O,0
7,O,0
77700,O,0
15,O,0
55400,O,0
10,O,0
17,O,0
10940,O,0
center,O,0
table,O,0
carnelian,O,0
pietradura,O,0
inlaid,O,0
halloween,O,0
gift,O,0
6,O,0
7x4,O,0
buy,O,0
marble,O,0
dining,O,0
table,O,0
100,O,0
each,O,0
14,O,0
72108,O,0
14,O,0
72108,O,0
10,O,0
16,O,0
19319,O,0
with,O,0
black,O,0
top,O,0
marquetry,O,0
hallway,O,0
decor,O,0
e944,O,0
6x3,O,0
marble,O,0
restaurant,O,0
dining,O,0
100,O,0
each,O,0
5,O,0
13807,O,0
5,O,0
13807,O,0
10,O,0
5,O,0
65188,O,0
table,O,0
top,O,0
marquetry,O,0
inlay,O,0
occasional,O,0
decor,O,0
hso17b,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
42,O,0
88054,O,0
4,O,0
28805,O,0
47,O,0
16859,O,0
total,O,0
42,O,0
88054,O,0
4,O,0
28805,O,0
47,O,0
16859,O,0
inlay,O,0
top,O,0
inlay,O,0
invoice,O,0
no:,O,0
45181097,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
02/24/2018,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
long,O,0
alvarez,O,0
and,O,0
mendoza,O,0
hobbs,O,0
group,O,0
1303,O,0
stuart,O,0
centers,O,0
91981,O,0
darlene,O,0
fork,O,0
bautistafurt,O,0
fl,O,0
80497,O,0
lake,O,0
kennethmouth,O,0
nv,O,0
76378,O,0
tax,O,0
id:,O,0
926-72-1593,O,0
tax,O,0
id:,O,0
977-99-7808,O,0
iban:,O,0
gb8aceyb30028969299840,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
nike,O,0
air,O,0
max,O,0
90,O,0
all,O,0
black,O,0
400,O,0
each,O,0
7499,O,0
29996,O,0
10,O,0
32996,O,0
leather,O,0
running,O,0
shoes,O,0
833412-001,O,0
size,O,0
7y,O,0
womens,O,0
8.5,O,0
2,O,0
nike,O,0
air,O,0
force,O,0
1,O,0
low,O,0
200,O,0
each,O,0
5495,O,0
10990,O,0
10,O,0
12089,O,0
314192-117,O,0
triple,O,0
white,O,0
youth,O,0
boys,O,0
size,O,0
5y,O,0
3,O,0
nike,O,0
boys,O,0
shorts,O,0
size,O,0
5,O,0
500,O,0
each,O,0
899,O,0
95,O,0
10,O,0
4945,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
45481,O,0
4548,O,0
50029,O,0
total,O,0
45481,O,0
4548,O,0
50029,O,0
449,O,0
invoice,O,0
no:,O,0
65166425,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
11/14/2020,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
wagner,O,0
plc,O,0
gutierrez-williams,O,0
74685,O,0
patricia,O,0
ferry,O,0
suite,O,0
974,O,0
uscgc,O,0
cannon,O,0
maureenside_,O,0
de,O,0
84080,O,0
fpo,O,0
ap,O,0
22243,O,0
tax,O,0
id:,O,0
963-76-4291,O,0
tax,O,0
id:,O,0
902-81-1977,O,0
iban:,O,0
gbz4lwza78599473788589,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
joma,O,0
youth,O,0
boys,O,0
gol,O,0
205,O,0
piso,O,0
200,O,0
each,O,0
1999,O,0
3998,O,0
10,O,0
4398,O,0
multitaco,O,0
soccer,O,0
cleats,O,0
3.5,O,0
white,O,0
blue,O,0
yellow,O,0
new,O,0
2,O,0
nickelodeon,O,0
tmnt,O,0
teenage,O,0
200,O,0
each,O,0
4298,O,0
8596,O,0
10,O,0
9456,O,0
mutant,O,0
ninja,O,0
turtles,O,0
d,O,0
l,O,0
m,O,0
r,O,0
6in,O,0
action,O,0
figure,O,0
kids,O,0
toy,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
12594,O,0
1259,O,0
13853,O,0
total,O,0
12594,O,0
1259,O,0
13853,O,0
invoice,O,0
no:,O,0
26363966,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
06/13/2016,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
griffin,O,0
cox,O,0
and,O,0
day,O,0
fox,O,0
inc,O,0
3670,O,0
wong,O,0
keys,O,0
76771,O,0
watson,O,0
knoll,O,0
south,O,0
nv,O,0
46433,O,0
north,O,0
joshuaberg,O,0
ak,O,0
66475,O,0
tax,O,0
id:,O,0
989-73-7669,O,0
tax,O,0
id:,O,0
935-80-4731,O,0
iban:,O,0
gbzopacc88989412041655,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
lilly,O,0
pulitzer,O,0
8,O,0
sunkissed,O,0
with,O,0
500,O,0
each,O,0
5689,O,0
28445,O,0
10,O,0
31290,O,0
glow,O,0
janice,O,0
shift,O,0
dress,O,0
pas,O,0
de,O,0
calais,O,0
dress,O,0
womens,O,0
100,O,0
each,O,0
995,O,0
995,O,0
10,O,0
1094,O,0
size,O,0
36,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
29440,O,0
2944,O,0
32384,O,0
total,O,0
29440,O,0
2944,O,0
32384,O,0
troy,O,0
invoice,O,0
no:,O,0
68330075,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
10/08/2011,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
mills-nicholson,O,0
shaw,O,0
reeves,O,0
and,O,0
valdez,O,0
2281,O,0
li,O,0
drive,O,0
suite,O,0
977,O,0
6126,O,0
allison,O,0
pass,O,0
foleybury,O,0
wy,O,0
28269,O,0
hunterton,O,0
mi,O,0
68690,O,0
tax,O,0
id:,O,0
969-91-8918,O,0
tax,O,0
id:,O,0
942-81-2607,O,0
iban:,O,0
gbzzfgme21472167443079,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
1,O,0
l442,O,0
nintendo,O,0
gamecube,O,0
300,O,0
each,O,0
6999,O,0
20997,O,0
10,O,0
23097,O,0
official,O,0
console,O,0
orange,O,0
japan,O,0
gc,O,0
w/controller,O,0
adapter,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
20997,O,0
2100,O,0
23097,O,0
total,O,0
20997,O,0
2100,O,0
23097,O,0
invoice,O,0
no:,O,0
95566234,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
12/25/2012,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
gallagher-williams,O,0
jones,O,0
green,O,0
and,O,0
nolan,O,0
132,O,0
william,O,0
mount,O,0
344,O,0
megan,O,0
ville,O,0
east,O,0
randyborough,O,0
wv,O,0
39120,O,0
east,O,0
john,O,0
mo,O,0
28210,O,0
tax,O,0
id:,O,0
932-81-1937,O,0
tax,O,0
id:,O,0
948-73-3750,O,0
iban:,O,0
gb36hlad64710044137934,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
lolita,O,0
hand,O,0
painted,O,0
christmas,O,0
200,O,0
each,O,0
18999,O,0
37998,O,0
10,O,0
41798,O,0
wine,O,0
glass,O,0
gingerbread,O,0
wonderland,O,0
rare,O,0
2,O,0
new,O,0
without,O,0
boxes,O,0
heavy,O,0
duty,O,0
100,O,0
each,O,0
1295,O,0
1295,O,0
10,O,0
1424,O,0
plastic,O,0
wine,O,0
glasses,O,0
lot,O,0
of,O,0
16,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
39293,O,0
3929,O,0
43222,O,0
total,O,0
39293,O,0
3929,O,0
43222,O,0
invoice,O,0
no:,O,0
91484809,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
04/05/2013,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
ramirez,O,0
jones,O,0
and,O,0
anderson,O,0
lopez,O,0
inc,O,0
5635,O,0
kristin,O,0
islands,O,0
469,O,0
lewis,O,0
plaza,O,0
suite,O,0
035,O,0
hernandezstad,O,0
wy,O,0
50407,O,0
north,O,0
rachelfort,O,0
id,O,0
45002,O,0
tax,O,0
id:,O,0
982-96-8005,O,0
tax,O,0
id:,O,0
999-83-6908,O,0
iban:,O,0
gb6iudce09295877826153,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
1.,O,0
6x3,O,0
marble,O,0
counter,O,0
height,O,0
400,O,0
each,O,0
5,O,0
46938,O,0
21,O,0
87752,O,0
10,O,0
24,O,0
06527,O,0
dining,O,0
table,O,0
top,O,0
multi,O,0
inlay,O,0
furniture,O,0
decor,O,0
e95sa,O,0
2,O,0
30,O,0
inches,O,0
floral,O,0
art,O,0
inlaid,O,0
coffee,O,0
500,O,0
each,O,0
84000,O,0
4,O,0
20000,O,0
10,O,0
62000,O,0
table,O,0
top,O,0
round,O,0
marble,O,0
island,O,0
table,O,0
home,O,0
deco,O,0
3,O,0
6x3,O,0
black,O,0
marble,O,0
inlaid,O,0
dining,O,0
400,O,0
each,O,0
52506,O,0
30,O,0
10024,O,0
10,O,0
33,O,0
11026,O,0
center,O,0
table,O,0
top,O,0
peacock,O,0
inlay,O,0
patio,O,0
decor,O,0
e966,O,0
luxurious,O,0
pattern,O,0
stone,O,0
dinning,O,0
100,O,0
each,O,0
3,O,0
49200,O,0
3,O,0
49200,O,0
10,O,0
3,O,0
84120,O,0
table,O,0
top,O,0
marble,O,0
conference,O,0
table,O,0
size,O,0
48,O,0
inches,O,0
5,O,0
36,O,0
inches,O,0
marble,O,0
dinning,O,0
table,O,0
100,O,0
each,O,0
1,O,0
87425,O,0
1,O,0
87425,O,0
10,O,0
2,O,0
06168,O,0
top,O,0
inlay,O,0
meeting,O,0
table,O,0
with,O,0
semi,O,0
precious,O,0
stone,O,0
6,O,0
semi,O,0
precious,O,0
stone,O,0
work,O,0
inlaid,O,0
500,O,0
each,O,0
2,O,0
49600,O,0
12,O,0
48000,O,0
10,O,0
13,O,0
72800,O,0
dinning,O,0
table,O,0
top,O,0
marble,O,0
kitchen,O,0
table,O,0
42,O,0
inches,O,0
used,O,0
t,O,0
shirt,O,0
blue,O,0
100,O,0
each,O,0
6000,O,0
6000,O,0
10,O,0
6600,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
74,O,0
08401,O,0
7,O,0
40840,O,0
81,O,0
49241,O,0
total,O,0
74,O,0
08401,O,0
7,O,0
40840,O,0
81,O,0
49241,O,0
invoice,O,0
no:,O,0
64281058,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
11/08/2019,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
zuniga,O,0
short,O,0
and,O,0
jensen,O,0
wells,O,0
ltd,O,0
3742,O,0
stephanie,O,0
haven,O,0
apt:,O,0
492,O,0
0691,O,0
adam,O,0
brook,O,0
port,O,0
davidfurt,O,0
ny,O,0
66413,O,0
south,O,0
brittany,O,0
wa,O,0
02993,O,0
tax,O,0
id:,O,0
984-91-8764,O,0
tax,O,0
id:,O,0
951-97-2583,O,0
iban:,O,0
gb6zbned14756248228264,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
gaming,O,0
pc,O,0
desktop,O,0
computer,O,0
500,O,0
each,O,0
99950,O,0
4,O,0
99750,O,0
10,O,0
5,O,0
49725,O,0
hdmi,O,0
rgb,O,0
intel,O,0
i7,O,0
rtx,O,0
2060,O,0
hddssd,O,0
windows,O,0
10,O,0
wifi,O,0
2,O,0
ryzen,O,0
gaming,O,0
computer,O,0
400,O,0
each,O,0
75200,O,0
3,O,0
00800,O,0
10,O,0
3,O,0
30880,O,0
3,O,0
custom,O,0
built,O,0
windows,O,0
98,O,0
retro,O,0
100,O,0
each,O,0
40999,O,0
40999,O,0
10,O,0
45099,O,0
gaming,O,0
industrial,O,0
pc,O,0
computer,O,0
p2,O,0
b,O,0
montego,O,0
ii,O,0
5gb,O,0
dell,O,0
optiplex,O,0
desktop,O,0
computer,O,0
500,O,0
each,O,0
15995,O,0
79975,O,0
10,O,0
87973,O,0
790,O,0
core,O,0
i7,O,0
8gb,O,0
ram,O,0
1tb,O,0
hd,O,0
dvd,O,0
windows,O,0
10,O,0
pc,O,0
wifi,O,0
5,O,0
hp,O,0
windows,O,0
10,O,0
pro,O,0
desktop,O,0
200,O,0
each,O,0
16995,O,0
33990,O,0
10,O,0
37389,O,0
computer,O,0
intel,O,0
quad,O,0
core,O,0
i5,O,0
wifi,O,0
keyboard,O,0
mouse,O,0
dell,O,0
optiplex,O,0
desktop,O,0
computer,O,0
300,O,0
each,O,0
16995,O,0
50985,O,0
10,O,0
56083,O,0
pc,O,0
quad,O,0
core,O,0
i5,O,0
16gb,O,0
1tb,O,0
hd,O,0
wifi,O,0
windows,O,0
10,O,0
pro,O,0
fast,O,0
i7,O,0
rgb,O,0
gaming,O,0
desktop,O,0
pc,O,0
500,O,0
each,O,0
79000,O,0
3,O,0
95000,O,0
10,O,0
4,O,0
34500,O,0
computer,O,0
vr-ready,O,0
wifi,O,0
aaa,O,0
fortnite,O,0
gtav,O,0
pubg,O,0
1g3,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
14,O,0
01499,O,0
1,O,0
40150,O,0
15,O,0
41649,O,0
total,O,0
14,O,0
01499,O,0
1,O,0
40150,O,0
15,O,0
41649,O,0
invoice,O,0
no:,O,0
31137784,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
01/27/2015,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
adams,O,0
french,O,0
and,O,0
lee,O,0
arnold,O,0
and,O,0
sons,O,0
6128,O,0
mary,O,0
cliff,O,0
suite,O,0
032,O,0
1858,O,0
jones,O,0
springs,O,0
williamstad,O,0
id,O,0
46737,O,0
leonardland,O,0
la,O,0
00884,O,0
tax,O,0
id:,O,0
930-97-7214,O,0
tax,O,0
id:,O,0
910-95-2595,O,0
iban:,O,0
gb96wmvj60269691548875,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
3d,O,0
printed,O,0
mat,O,0
vortex,O,0
illusion,O,0
300,O,0
each,O,0
1163,O,0
3489,O,0
10,O,0
3838,O,0
living,O,0
room,O,0
rug,O,0
carpet,O,0
floors,O,0
doors,O,0
round,O,0
mat,O,0
2,O,0
hippie,O,0
sea,O,0
wave,O,0
3d,O,0
carpet,O,0
300,O,0
each,O,0
1169,O,0
3507,O,0
10,O,0
3858,O,0
floor,O,0
mats,O,0
soft,O,0
rug,O,0
for,O,0
living,O,0
room,O,0
non-slip,O,0
carpets,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
96,O,0
700,O,0
7696,O,0
total,O,0
6996,O,0
700,O,0
7696,O,0
695,O,0
invoice,O,0
no:,O,0
34287467,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
06/21/2017,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
rowe,O,0
payne,O,0
and,O,0
stewart,O,0
daniel,O,0
llc,O,0
4935,O,0
hughes,O,0
dale,O,0
2281,O,0
nguyen,O,0
estate,O,0
suite,O,0
364,O,0
cordovafort,O,0
ms,O,0
61728,O,0
morganside,O,0
pa,O,0
47744,O,0
tax,O,0
id:,O,0
929-73-8985,O,0
tax,O,0
id:,O,0
926-73-7789,O,0
iban:,O,0
gb83mgvr77768021068036,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
sexy,O,0
lingerie,O,0
lace,O,0
dress,O,0
400,O,0
each,O,0
519,O,0
2076,O,0
10,O,0
2284,O,0
babydoll,O,0
womens,O,0
underwear,O,0
nightwear,O,0
sleepwear,O,0
g-string,O,0
2,O,0
marc,O,0
jacobs,O,0
ivory,O,0
cotton,O,0
200,O,0
each,O,0
1599,O,0
3198,O,0
10,O,0
3518,O,0
short,O,0
sleeve,O,0
beige,O,0
silk,O,0
overlay,O,0
dress,O,0
small,O,0
3,O,0
j.crew,O,0
collection,O,0
black,O,0
white,O,0
500,O,0
each,O,0
3000,O,0
15000,O,0
10,O,0
16500,O,0
sweater,O,0
dress,O,0
sz,O,0
s,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
20274,O,0
2027,O,0
22301,O,0
total,O,0
20274,O,0
2027,O,0
22301,O,0
invoice,O,0
no:,O,0
12222347,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
03/18/2017,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
gregory,O,0
patterson,O,0
and,O,0
fischer,O,0
wilson,O,0
plc,O,0
439,O,0
hunter,O,0
land,O,0
667,O,0
wu,O,0
ports,O,0
south,O,0
jameschester,O,0
mt,O,0
09091,O,0
marshallmouth,O,0
ak,O,0
03373,O,0
tax,O,0
id:,O,0
958-94-6606,O,0
tax,O,0
id:,O,0
928-91-2431,O,0
iban:,O,0
gbioycps61791374226282,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
1,O,0
zara,O,0
yellow,O,0
shift,O,0
dress,O,0
xs,O,0
500,O,0
each,O,0
2475,O,0
12375,O,0
10,O,0
13613,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
12375,O,0
1238,O,0
13613,O,0
total,O,0
12375,O,0
1238,O,0
13613,O,0
invoice,O,0
no:,O,0
23706524,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
12/15/2013,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
carter,O,0
boyer,O,0
and,O,0
ware,O,0
walker,O,0
llc,O,0
753,O,0
brown,O,0
drive,O,0
suite,O,0
298,O,0
44433,O,0
anderson,O,0
squares,O,0
lake,O,0
holly,O,0
ct,O,0
91196,O,0
new,O,0
paulaborough,O,0
tx,O,0
39203,O,0
tax,O,0
id:,O,0
926-95-0135,O,0
tax,O,0
id:,O,0
993-95-1050,O,0
iban:,O,0
gb4impxw99737930260584,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
imitation,O,0
wool,O,0
carpet,O,0
rugs,O,0
300,O,0
each,O,0
2611,O,0
7833,O,0
10,O,0
8616,O,0
koala,O,0
panda,O,0
plush,O,0
living,O,0
room,O,0
blankets,O,0
non,O,0
slip,O,0
decor,O,0
2,O,0
geometry,O,0
hippie,O,0
non-slip,O,0
area,O,0
400,O,0
each,O,0
1366,O,0
5464,O,0
10,O,0
6010,O,0
rugs,O,0
kitchen,O,0
rug,O,0
floor,O,0
mat,O,0
livingroom,O,0
carpet,O,0
decor,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
13297,O,0
1330,O,0
14627,O,0
total,O,0
13297,O,0
1330,O,0
14627,O,0
invoice,O,0
no:,O,0
94292113,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
06/06/2016,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
sosa,O,0
maynard,O,0
and,O,0
grimes,O,0
johnson,O,0
and,O,0
sons,O,0
0174,O,0
hernandez,O,0
squares,O,0
99619,O,0
jeremy,O,0
green,O,0
suite,O,0
109,O,0
north,O,0
joanna,O,0
mn,O,0
57005,O,0
davidmouth,O,0
nj,O,0
35463,O,0
tax,O,0
id:,O,0
919-90-9037,O,0
tax,O,0
id:,O,0
937-77-6054,O,0
iban:,O,0
gb36arzv43474957834914,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
1.,O,0
johnny,O,0
was,O,0
medium,O,0
linen,O,0
wrap,O,0
400,O,0
each,O,0
8999,O,0
35996,O,0
10,O,0
